"sampleID","sample_date","sample_time","area","transect","plot","medium","depth","Year","DOY","parameter","result_value","unit","constituent","instrument","ddl","detection_FLAG"
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"P",4.875310231,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"Ca",184.8809005,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"Mg",566.0415574,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"Al_OES",0.5,"MG/L","TE","ICP-OES",1,"<"
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"Na_OES",5176.560653,"MG/L","CATION","ICP-OES",1,"NONE"
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"K_OES",165.5302932,"MG/L","CATION","ICP-OES",4,"NONE"
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"DIC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-16",2022-11-16,1H 8M 0S,"stream","channel",2,"WS",0,2022,320,"CaMg",750.9224579,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"pH",8.06,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"SpC",24810,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"ORP",NA,"MV","CHEM","Probe",-1000,NA
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"temp",13.63,"C","CHEM","Probe",-10,"NONE"
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"DOC",7.82,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"TC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"Cl",8119,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"SO4",1245,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"Fe_II",0.015,"MG/L","TE","Hach",0.03,"<"
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"P",16.7567137,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"Ca",0.25,"MG/L","CATION","ICP-OES",0.5,"<"
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"Mg",0.25,"MG/L","CATION","ICP-OES",0.5,"<"
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"Al_OES",0.5,"MG/L","TE","ICP-OES",1,"<"
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"Na_OES",0.5,"MG/L","CATION","ICP-OES",1,"<"
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"K_OES",2,"MG/L","CATION","ICP-OES",4,"<"
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"DIC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-17",2022-11-16,1H 30M 0S,"stream","channel",3,"WS",0,2022,320,"CaMg",0.25,"MG/L","CATION","ICP-OES",0.5,"<"
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"pH",8.13,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"SpC",22130,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"ORP",NA,"MV","CHEM","Probe",-1000,NA
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"temp",14.54,"C","CHEM","Probe",-10,"NONE"
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"DOC",8.71,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"TC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"Cl",7171,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"SO4",1109,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"Fe_II",0.015,"MG/L","TE","Hach",0.03,"<"
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"P",9.502137639,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"Ca",172.1097831,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"Mg",503.7658289,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"Al_OES",0.5,"MG/L","TE","ICP-OES",1,"<"
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"Na_OES",4589.75125,"MG/L","CATION","ICP-OES",1,"NONE"
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"K_OES",136.4730184,"MG/L","CATION","ICP-OES",4,"NONE"
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"DIC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-18",2022-11-16,1H 43M 0S,"stream","channel",4,"WS",0,2022,320,"CaMg",675.875612,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"pH",8.15,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"SpC",22910,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"ORP",NA,"MV","CHEM","Probe",-1000,NA
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"temp",14.73,"C","CHEM","Probe",-10,"NONE"
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"DOC",7.73,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"TC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"Cl",7303,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"SO4",1111,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"NH4",NA,"UG/L","NUTRIENT","NUTRIENT",0.091,NA
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"SRP",NA,"UG/L","NUTRIENT","NUTRIENT",0.019,NA
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"NO3",NA,"UG/L","NUTRIENT","NUTRIENT",0.15,NA
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"Fe_II",0.015,"MG/L","TE","Hach",0.03,"<"
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"P",8.437051132,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"Ca",183.7808782,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"Mg",543.0675328,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"Al_OES",0.5,"MG/L","TE","ICP-OES",1,"<"
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"Na_OES",4946.814559,"MG/L","CATION","ICP-OES",1,"NONE"
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"K_OES",153.9382109,"MG/L","CATION","ICP-OES",4,"NONE"
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"DIC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-19",2022-11-16,2H 4M 0S,"stream","channel",5,"WS",0,2022,320,"CaMg",726.848411,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"pH",6.84,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"SpC",3620,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"ORP",-92,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"temp",15.3,"C","CHEM","Probe",-10,"NONE"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"DOC",11.7,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"TC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"Cl",92.4,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"SO4",2,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"NH4",1383,"UG/L","NUTRIENT","NUTRIENT",0.091,"NONE"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"SRP",237,"UG/L","NUTRIENT","NUTRIENT",0.019,"NONE"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"NO3",2.21,"UG/L","NUTRIENT","NUTRIENT",0.15,"NONE"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"Fe_II",24.5,"MG/L","TE","Hach",0.03,"NONE"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"Fe_OES",38.26042829,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"P",8.968162818,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"Ca",143.0694096,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"Mg",12.47681643,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"Al_OES",0.5,"MG/L","TE","ICP-OES",1,"<"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"Na_OES",42.9474991,"MG/L","CATION","ICP-OES",1,"NONE"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"K_OES",2,"MG/L","CATION","ICP-OES",4,"<"
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"DIC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-20",2022-11-17,10H 40M 0S,"WLD","old",1,"WI",40,2022,321,"CaMg",155.54622603,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"pH",7,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"SpC",1930,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"ORP",-114,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"temp",15,"C","CHEM","Probe",-10,"NONE"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"DOC",10.66,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"TC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"Cl",83.4,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"SO4",2,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"NH4",1456,"UG/L","NUTRIENT","NUTRIENT",0.091,"NONE"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"SRP",76.6,"UG/L","NUTRIENT","NUTRIENT",0.019,"NONE"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"NO3",0.69,"UG/L","NUTRIENT","NUTRIENT",0.15,"NONE"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"Fe_II",21.38,"MG/L","TE","Hach",0.03,"NONE"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"Fe_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"P",6.457192745,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"Ca",0.25,"MG/L","CATION","ICP-OES",0.5,"<"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"Mg",0.25,"MG/L","CATION","ICP-OES",0.5,"<"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"Al_OES",0.5,"MG/L","TE","ICP-OES",1,"<"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"Na_OES",0.5,"MG/L","CATION","ICP-OES",1,"<"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"K_OES",2,"MG/L","CATION","ICP-OES",4,"<"
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"DIC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-21",2022-11-17,10H 58M 0S,"WLD","old",1,"WI",30,2022,321,"CaMg",0.25,"MG/L","CATION","ICP-OES",0.5,"<"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"pH",7.01,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"SpC",2000,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"ORP",-199,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"temp",15.1,"C","CHEM","Probe",-10,"NONE"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"DOC",12.78,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"TC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"Cl",50.4,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"SO4",2,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"NH4",6145,"UG/L","NUTRIENT","NUTRIENT",0.091,"NONE"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"SRP",271,"UG/L","NUTRIENT","NUTRIENT",0.019,"NONE"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"NO3",1.1,"UG/L","NUTRIENT","NUTRIENT",0.15,"NONE"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"Fe_II",17.63,"MG/L","TE","Hach",0.03,"NONE"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"Fe_OES",24.28512747,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"P",10.16065887,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"Ca",133.5893854,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"Mg",9.809426721,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"Al_OES",0.5,"MG/L","TE","ICP-OES",1,"<"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"Na_OES",26.74759564,"MG/L","CATION","ICP-OES",1,"NONE"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"K_OES",2,"MG/L","CATION","ICP-OES",4,"<"
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"DIC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-22",2022-11-17,11H 11M 0S,"WLD","old",2,"WI",40,2022,321,"CaMg",143.398812121,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"pH",7.25,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"SpC",1460,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"ORP",-132,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"temp",13.3,"C","CHEM","Probe",-10,"NONE"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"DOC",10.14,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"TC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"Cl",71.4,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"SO4",2,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"NH4",1612,"UG/L","NUTRIENT","NUTRIENT",0.091,"NONE"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"SRP",52.5,"UG/L","NUTRIENT","NUTRIENT",0.019,"NONE"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"NO3",2.47,"UG/L","NUTRIENT","NUTRIENT",0.15,"NONE"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"Fe_II",18,"MG/L","TE","Hach",0.03,"NONE"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"Mn_OES",0.25,"MG/L","TE","ICP-OES",0.5,"<"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"Fe_OES",26.92191531,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"P",7.353354242,"MG/L","TE","ICP-OES",0.5,"NONE"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"Ca",136.1589611,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"Mg",11.69848009,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"Al_OES",0.5,"MG/L","TE","ICP-OES",1,"<"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"Na_OES",27.67054302,"MG/L","CATION","ICP-OES",1,"NONE"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"K_OES",2,"MG/L","CATION","ICP-OES",4,"<"
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"DIC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-23",2022-11-17,11H 19M 0S,"WLD","old",1,"WI",20,2022,321,"CaMg",147.85744119,"MG/L","CATION","ICP-OES",0.5,"NONE"
"CoBRA2022-24",2022-11-17,11H 25M 0S,"WLD","old",2,"WI",30,2022,321,"pH",6.94,"UNITS","CHEM","Probe",-10,"NONE"
"CoBRA2022-24",2022-11-17,11H 25M 0S,"WLD","old",2,"WI",30,2022,321,"SpC",1410,"uS/CM","CHEM","Probe",-10,"NONE"
"CoBRA2022-24",2022-11-17,11H 25M 0S,"WLD","old",2,"WI",30,2022,321,"ORP",-117,"MV","CHEM","Probe",-1000,"NONE"
"CoBRA2022-24",2022-11-17,11H 25M 0S,"WLD","old",2,"WI",30,2022,321,"temp",14.4,"C","CHEM","Probe",-10,"NONE"
"CoBRA2022-24",2022-11-17,11H 25M 0S,"WLD","old",2,"WI",30,2022,321,"DOC",12.69,"MG/L","C","TOC-L",0.1,"NONE"
"CoBRA2022-24",2022-11-17,11H 25M 0S,"WLD","old",2,"WI",30,2022,321,"TC",NA,"MG/L","C","TOC-L",0.1,NA
"CoBRA2022-24",2022-11-17,11H 25M 0S,"WLD","old",2,"WI",30,2022,321,"Cl",46.2,"MG/L","ANION","IC",0.1,"NONE"
"CoBRA2022-24",2022-11-17,11H 25M 0S,"WLD","old",2,"WI",30,2022,321,"SO4",2,"MG/L","ANION","IC",0.1,"NONE"
