DateTime,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,gust,peak_wind_gust,peak_wind_drct,feel
5/31/23 14:59,81,62,52.66,0,0,0,29.93,1013.5,,,,82.06
5/31/23 15:59,82,62,50.97,0,0,0,29.94,1013.7,,,,82.91
5/31/23 16:59,82,68,62.62,240,5,0,29.93,1013.5,,,,84.92
5/31/23 17:59,82,68,62.62,,4,0,29.91,1012.9,,,,84.92
5/31/23 18:59,83,68,60.81,200,6,0,29.9,1012.5,,,,85.94
5/31/23 19:59,82,68,62.62,,4,0,29.89,1012.2,,,,84.92
5/31/23 20:59,85,67,54.89,,5,0,29.88,1011.8,,,,87.59
5/31/23 21:59,82,66,58.43,240,5,0,29.87,1011.6,,,,84.15
5/31/23 22:59,83,65,54.62,220,3,0,29.87,1011.4,,,,84.64
5/31/23 23:59,81,67,62.28,250,5,0,29.86,1011,,,,83.4
6/1/23 0:59,80,67,64.14,,3,0,29.87,1011.3,,,,82.4
6/1/23 1:59,78,68,71.14,160,3,0,29.87,1011.4,,,,78.1
6/1/23 2:59,76,68,76.53,0,0,0,29.89,1012,,,,75.9
6/1/23 3:59,75,68,78.86,0,0,0,29.9,1012.3,,,,75
6/1/23 4:59,75,70,84.46,0,0,0,29.88,1011.9,,,,75
6/1/23 5:59,75,70,84.46,0,0,0,29.87,1011.5,,,,75
6/1/23 6:59,74,70,87.63,0,0,0,29.86,1011.2,,,,73.9
6/1/23 7:59,73,71,93.77,30,3,0,29.86,1011,,,,73
6/1/23 8:59,72,70,93.43,0,0,0,29.86,1011,,,,72
6/1/23 9:59,71,69,93.4,60,3,0,29.87,1011.3,,,,71.1
6/1/23 10:59,70,69,96.97,0,0,0,29.88,1011.7,,,,70
6/1/23 11:59,72,70,93.43,0,0,0,29.9,1012.4,,,,72
6/1/23 12:59,76,69,79.47,0,0,0,29.91,1012.8,,,,75.9
6/1/23 13:59,79,69,71.72,,3,0,29.92,1013,,,,79
6/1/23 14:59,81,67,62.28,,5,0,29.92,1013,,,,83.4
6/1/23 15:59,82,64,54.5,,3,0,29.92,1013.2,,,,83.47
6/1/23 16:59,84,65,52.71,,3,0,29.93,1013.4,,,,85.72
6/1/23 17:59,85,67,54.89,120,6,0,29.91,1012.9,,,,87.59
6/1/23 18:59,85,64,49.62,0,0,0,29.9,1012.5,,,,86.23
6/1/23 19:59,84,69,60.95,220,4,0,29.88,1011.9,,,,87.78
6/1/23 20:59,82,69,65.03,220,5,0,29.88,1011.7,,,,85.39
6/1/23 21:59,83,69,63.16,,5,0,29.86,1011.2,,,,86.48
6/1/23 22:59,83,68,60.81,0,0,0,29.86,1011,,,,85.94
6/2/23 0:59,79,71,76.79,0,0,0,29.88,1011.8,,,,79
6/2/23 1:59,78,71,79.1,0,0,0,29.89,1012.1,,,,78.1
6/2/23 2:59,78,71,79.1,0,0,0,29.91,1012.8,,,,78.1
6/2/23 3:59,76,72,87.73,0,0,0,29.92,1013.2,,,,75.9
6/2/23 4:59,75,72,90.4,0,0,0,29.91,1012.9,,,,75
6/2/23 5:59,74,72,93.79,0,0,0,29.9,1012.3,,,,73.9
6/2/23 6:59,74,73,97.02,0,0,0,29.89,1012.2,,,,73.9
6/2/23 7:59,73,72,96.68,0,0,0,29.89,1012,,,,73
6/2/23 8:59,73,71,93.77,10,3,0,29.88,1011.8,,,,73
6/2/23 9:59,73,70,90.32,0,0,0,29.88,1011.8,,,,73
6/2/23 10:59,73,71,93.77,0,0,0,29.88,1011.9,,,,73
6/2/23 11:59,73,71,93.77,,3,0,29.89,1012.2,,,,73
6/2/23 12:59,76,70,81.96,,3,0,29.91,1012.6,,,,75.9
6/2/23 13:59,79,70,73.97,,4,0,29.91,1012.8,,,,79
6/2/23 14:59,82,69,65.03,,4,0,29.91,1012.8,,,,85.39
6/2/23 15:59,83,67,58.55,,3,0,29.91,1012.8,,,,85.45
6/2/23 17:59,86,67,52.99,,4,0,29.88,1011.9,,,,88.77
6/2/23 18:59,84,70,62.86,,5,0,29.87,1011.3,,,,88.31
6/2/23 19:59,85,70,61.06,,3,0,29.85,1010.9,,,,89.4
6/2/23 20:59,85,69,59.21,,3,0,29.84,1010.4,,,,88.83
6/2/23 21:59,85,68,57.02,240,5,0,29.83,1010,,,,88.18
6/2/23 22:59,84,70,62.86,250,4,0,29.81,1009.3,,,,88.31
6/2/23 23:59,83,70,65.13,200,3,0,29.79,1008.7,,,,86.95
6/3/23 0:59,82,70,67.06,,4,0,29.81,1009.3,,,,85.81
6/3/23 1:59,81,70,69.28,,3,0,29.8,1009.2,,,,84.5
6/3/23 2:59,81,70,69.28,,4,0,29.81,1009.5,,,,84.5
6/3/23 3:59,80,71,74.07,250,4,0,29.82,1009.9,,,,83.64
6/3/23 4:59,80,70,71.35,270,5,0,29.83,1009.9,,,,83.28
6/3/23 5:59,80,70,71.35,280,5,0,29.81,1009.5,,,,83.28
6/3/23 6:59,80,70,71.35,280,5,0,29.8,1009.2,,,,83.28
6/3/23 7:59,80,72,76.36,290,5,0,29.79,1008.7,,,,83.94
6/3/23 8:59,80,73,78.99,280,6,0,29.79,1008.9,,,,84.3
6/3/23 9:59,79,73,81.89,310,7,0,29.79,1008.8,,,,79
6/3/23 10:59,78,72,81.55,320,6,0,29.81,1009.3,,,,78.1
6/3/23 11:59,76,72,87.73,350,6,0,29.8,1009.2,,,,75.9
6/3/23 12:59,78,71,79.1,360,5,0,29.79,1008.9,,,,78.1
6/3/23 13:59,81,70,69.28,360,4,0,29.81,1009.3,,,,84.5
6/3/23 14:59,83,70,65.13,,5,0,29.8,1009.2,,,,86.95
6/3/23 15:59,86,68,55.04,350,5,0,29.81,1009.3,,,,89.41
6/3/23 16:59,86,68,55.04,270,4,0,29.81,1009.4,,,,89.41
6/3/23 17:59,86,71,61.2,270,5,0,29.8,1009.2,,,,91.53
6/3/23 18:59,86,71,61.2,,4,0,29.79,1008.9,,,,91.53
6/3/23 19:59,86,71,61.2,0,0,0,29.77,1008,,,,91.53
6/3/23 20:59,85,70,61.06,260,4,0,29.75,1007.4,,,,89.4
6/3/23 21:59,85,73,67.61,0,0,0,29.73,1006.7,,,,91.6
6/3/23 22:59,84,71,65.26,260,5,0,29.75,1007.2,,,,89.01
6/3/23 23:59,81,70,69.28,,5,0,29.76,1007.8,,,,84.5
6/4/23 0:59,74,63,68.76,,5,0,29.77,1008,,,,73.9
6/4/23 1:59,71,68,89.94,0,0,0.08,29.8,1009,,,,71.1
6/4/23 2:59,72,68,87.24,0,0,0,29.8,1008.9,,,,72
6/4/23 3:59,75,69,81.9,280,6,0,29.8,1009,,,,75
6/4/23 4:59,74,70,87.63,,4,0,29.82,1009.8,,,,73.9
6/4/23 5:59,72,70,93.43,0,0,0,29.81,1009.4,,,,72
6/4/23 6:59,73,71,93.77,50,3,0,29.78,1008.5,,,,73
6/4/23 7:59,72,69,90.59,0,0,0,29.78,1008.3,,,,72
6/4/23 8:59,71,69,93.4,0,0,0,29.78,1008.5,,,,71.1
6/4/23 9:59,70,69,96.97,0,0,0,29.77,1008.2,,,,70
6/4/23 10:59,70,69,96.97,0,0,0,29.78,1008.3,,,,70
6/4/23 11:59,71,69,93.4,350,3,0,29.79,1008.8,,,,71.1
6/4/23 12:59,74,68,81.82,,4,0,29.81,1009.4,,,,73.9
6/4/23 13:59,76,68,76.53,0,0,0,29.81,1009.6,,,,75.9
6/4/23 14:59,80,69,69.18,0,0,0,29.83,1009.9,,,,83.01
6/4/23 15:59,78,70,76.19,,3,0,29.83,1010.1,,,,78.1
6/4/23 16:59,80,71,74.07,,4,0,29.82,1009.9,,,,83.64
6/4/23 17:59,81,72,74.15,,5,0,29.83,1010,,,,85.35
6/4/23 18:59,82,71,69.62,,3,0,29.81,1009.4,,,,86.35
6/4/23 19:59,84,68,58.69,250,5,0,29.8,1008.9,,,,87.18
6/4/23 20:59,85,72,65.36,,5,0,29.78,1008.3,,,,90.82
6/4/23 21:59,84,72,67.28,,6,0,29.78,1008.3,,,,89.62
6/4/23 22:59,83,72,69.71,,5,0,29.78,1008.3,,,,88.11
6/5/23 0:59,75,66,73.59,,3,0,29.81,1009.3,,,,75
6/5/23 1:59,74,67,78.77,0,0,0,29.81,1009.4,,,,73.9
6/5/23 2:59,74,65,73.49,40,3,0,29.82,1009.8,,,,73.9
6/5/23 3:59,72,67,83.99,0,0,0,29.84,1010.3,,,,72
6/5/23 4:59,71,68,89.94,0,0,0,29.83,1010.2,,,,71.1
6/5/23 5:59,71,67,86.59,,3,0,29.85,1010.9,,,,71.1
6/5/23 6:59,71,68,89.94,0,0,0,29.83,1010.1,,,,71.1
6/5/23 7:59,71,68,89.94,0,0,0,29.82,1009.7,,,,71.1
6/5/23 8:59,71,68,89.94,0,0,0,29.83,1009.9,,,,71.1
6/5/23 9:59,70,68,93.37,0,0,0,29.83,1010.2,,,,70
6/5/23 10:59,70,68,93.37,0,0,0,29.85,1010.8,,,,70
6/5/23 11:59,71,69,93.4,0,0,0,29.87,1011.4,,,,71.1
6/5/23 12:59,75,69,81.9,,3,0,29.88,1011.7,,,,75
6/5/23 13:59,79,71,76.79,,3,0,29.89,1012,,,,79
6/5/23 14:59,82,73,74.24,120,5,0,29.88,1011.7,,,,87.39
6/5/23 15:59,83,73,72.11,,4,0,29.88,1011.8,,,,88.75
6/5/23 16:59,76,67,73.68,130,11,0,29.9,1012.3,20,,,75.9
6/5/23 17:59,69,65,86.48,110,6,0.47,29.9,1012.3,,34,110,69.1
6/5/23 18:59,72,69,90.59,,3,0.06,29.9,1012.4,,,,72
6/5/23 19:59,73,70,90.32,0,0,0.01,29.92,1013.2,,,,73
6/5/23 20:59,74,70,87.63,0,0,0,29.88,1011.8,,,,73.9
6/5/23 21:59,76,69,79.47,0,0,0,29.88,1011.9,,,,75.9
6/5/23 22:59,76,69,79.47,0,0,0,29.88,1011.7,,,,75.9
6/5/23 23:59,75,70,84.46,0,0,0,29.88,1011.9,,,,75
6/6/23 0:59,73,70,90.32,0,0,0,29.88,1011.9,,,,73
6/6/23 1:59,72,69,90.59,0,0,0,29.88,1011.9,,,,72
6/6/23 2:59,71,70,96.32,0,0,0,29.89,1012.2,,,,71.1
6/6/23 3:59,70,70,100,0,0,0,29.9,1012.6,,,,70
6/6/23 4:59,70,70,100,0,0,0,29.91,1012.8,,,,70
6/6/23 5:59,70,70,100,0,0,0,29.92,1013.2,,,,70
6/6/23 6:59,69,69,100,0,0,0.01,29.9,1012.5,,,,69.1
6/6/23 7:59,69,68,96.29,0,0,0,29.9,1012.4,,,,69.1
6/6/23 8:59,68,68,100,0,0,0,29.89,1012.1,,,,68
6/6/23 9:59,68,68,100,0,0,0,29.89,1011.9,,,,68
6/6/23 10:59,68,68,100,0,0,0,29.9,1012.4,,,,68
6/6/23 11:59,70,69,96.97,,3,0,29.91,1012.6,,,,70
6/6/23 12:59,74,70,87.63,,3,0,29.91,1012.9,,,,73.9
6/6/23 13:59,78,71,79.1,,3,0,29.92,1013.2,,,,78.1
6/6/23 14:59,80,70,71.35,150,4,0,29.92,1013.1,,,,83.28
6/6/23 15:59,81,70,69.28,,3,0,29.91,1012.9,,,,84.5
6/6/23 16:59,78,71,79.1,270,4,0,29.9,1012.5,,,,78.1
6/6/23 17:59,80,69,69.18,,4,0,29.88,1011.8,,,,83.01
6/6/23 18:59,81,70,69.28,,4,0,29.87,1011.5,,,,84.5
6/6/23 19:59,80,69,69.18,,,0,29.87,1011.4,,,,83.01
6/6/23 20:59,73,70,90.32,360,3,0.04,29.87,1011.5,,,,73
6/6/23 21:59,78,70,76.19,,3,0,29.85,1010.9,,,,78.1
6/6/23 22:59,79,69,71.72,0,0,0,29.84,1010.3,,,,79
6/6/23 23:59,79,70,73.97,120,4,0,29.83,1010,,,,79
6/7/23 0:59,76,71,85.09,0,0,0,29.84,1010.4,,,,75.9
6/7/23 1:59,74,72,93.79,0,0,0,29.85,1010.8,,,,73.9
6/7/23 2:59,72,71,96.99,0,0,0,29.86,1011.2,,,,72
6/7/23 3:59,72,71,96.99,0,0,0,29.86,1011.1,,,,72
6/7/23 4:59,72,71,96.99,0,0,0,29.85,1010.8,,,,72
6/7/23 5:59,71,71,100,0,0,0,29.85,1010.8,,,,71.1
6/7/23 6:59,71,70,96.32,0,0,0,29.85,1010.6,,,,71.1
6/7/23 7:59,71,70,96.32,0,0,0,29.83,1010.2,,,,71.1
6/7/23 8:59,71,70,96.32,0,0,0.01,29.84,1010.3,,,,71.1
6/7/23 9:59,71,71,100,0,0,0,29.84,1010.5,,,,71.1
6/7/23 10:59,71,70,96.32,0,0,0,29.85,1010.8,,,,71.1
6/7/23 11:59,71,71,100,0,0,0,29.85,1010.9,,,,71.1
6/7/23 12:59,74,71,90.97,50,3,0,29.86,1011.2,,,,73.9
6/7/23 13:59,78,70,76.19,0,0,0,29.87,1011.3,,,,78.1
6/7/23 14:59,80,72,76.36,,3,0,29.85,1010.9,,,,83.94
6/7/23 15:59,80,71,74.07,270,4,0,29.85,1010.7,,,,83.64
6/7/23 16:59,81,71,71.92,280,5,0,29.84,1010.3,,,,84.95
6/7/23 17:59,82,71,69.62,270,5,0,29.82,1009.7,,,,86.35
6/7/23 18:59,81,71,71.92,,3,0,29.81,1009.4,,,,84.95
6/7/23 19:59,84,71,65.26,,6,0,29.8,1009,,,,89.01
6/7/23 20:59,82,70,67.06,0,0,0,29.77,1008.2,,,,85.81
6/7/23 21:59,84,70,62.86,240,7,0,29.75,1007.5,,,,88.31
6/7/23 22:59,81,71,71.92,250,5,0,29.76,1007.8,,,,84.95
6/7/23 23:59,79,71,76.79,0,0,0,29.76,1007.8,,,,79
6/8/23 0:59,79,72,79.17,0,0,0,29.77,1008.2,,,,79
6/8/23 1:59,78,73,84.36,0,0,0,29.76,1007.8,,,,78.1
6/8/23 2:59,78,71,79.1,,3,0,29.78,1008.4,,,,78.1
6/8/23 3:59,80,72,76.36,0,0,0,29.79,1008.7,,,,83.94
6/8/23 4:59,76,73,90.74,0,0,0,29.8,1008.9,,,,75.9
6/8/23 5:59,78,73,84.36,,3,0,29.78,1008.5,,,,78.1
6/8/23 6:59,77,73,87.48,330,3,0,29.78,1008.2,,,,77
6/8/23 7:59,77,71,82.03,290,3,0,29.76,1007.6,,,,77
6/8/23 8:59,77,71,82.03,,3,0,29.76,1007.6,,,,77
6/8/23 9:59,76,70,81.96,0,0,0,29.77,1007.9,,,,75.9
6/8/23 10:59,75,71,87.68,0,0,0,29.8,1009,,,,75
6/8/23 11:59,77,71,82.03,0,0,0,29.81,1009.5,,,,77
6/8/23 12:59,79,70,73.97,,3,0,29.82,1009.8,,,,79
6/8/23 13:59,80,69,69.18,,4,0,29.84,1010.3,,,,83.01
6/8/23 14:59,81,69,67.18,270,5,0,29.83,1010.1,,,,84.16
6/8/23 15:59,81,70,69.28,,4,0,29.83,1010.2,,,,84.5
6/8/23 16:59,82,71,69.62,240,4,0,29.82,1009.8,,,,86.35
6/8/23 17:59,84,70,62.86,,4,0,29.82,1009.8,,,,88.31
6/8/23 18:59,84,74,71.73,,4,0,29.8,1009.2,,,,91.04
6/8/23 19:59,85,73,67.61,,5,0,29.79,1008.8,,,,91.6
6/8/23 20:59,85,74,69.69,240,7,0,29.76,1007.6,,,,92.36
6/8/23 21:59,84,73,69.59,250,7,0,29.75,1007.4,,,,90.34
6/8/23 22:59,83,74,74.33,,6,0,29.76,1007.8,15,,,89.37
6/8/23 23:59,83,75,77.12,260,6,0,29.77,1008,,,,90.18
6/9/23 0:59,82,74,76.53,270,10,0,29.78,1008.3,16,,,87.93
6/9/23 1:59,82,75,79.4,270,6,0,29.79,1008.8,15,,,88.64
6/9/23 2:59,78,68,71.14,,4,0,29.83,1010,,,,78.1
6/9/23 3:59,75,68,78.86,0,0,0,29.82,1009.6,,,,75
6/9/23 4:59,75,69,81.9,0,0,0,29.82,1009.8,,,,75
6/9/23 5:59,73,69,87.59,0,0,0,29.8,1009.1,,,,73
6/9/23 6:59,74,68,81.82,0,0,0,29.8,1009,,,,73.9
6/9/23 7:59,79,73,81.89,260,5,0,29.78,1008.4,,,,79
6/9/23 8:59,78,73,84.36,300,3,0,29.78,1008.4,,,,78.1
6/9/23 9:59,77,72,84.58,0,0,0,29.79,1008.7,,,,77
6/9/23 10:59,79,73,81.89,260,6,0,29.81,1009.4,,,,79
6/9/23 11:59,79,74,84.41,0,0,0,29.82,1009.8,,,,79
6/9/23 12:59,80,74,81.42,,5,0,29.84,1010.3,,,,84.64
6/9/23 13:59,80,73,78.99,300,5,0,29.85,1010.7,,,,84.3
6/9/23 14:59,81,73,76.7,280,5,0,29.85,1010.6,,,,85.81
6/9/23 15:59,81,73,76.7,300,7,0,29.84,1010.5,,,,85.81
6/9/23 16:59,82,73,74.24,,5,0,29.85,1010.9,,,,87.39
6/9/23 17:59,84,74,71.73,,4,0,29.85,1010.6,,,,91.04
6/9/23 18:59,86,74,67.27,,3,0,29.83,1010,,,,93.91
6/9/23 19:59,86,71,61.2,,4,0,29.82,1009.6,,,,91.53
6/9/23 20:59,86,73,65.27,,4,0,29.81,1009.4,,,,93.09
6/9/23 21:59,87,74,64.95,,5,0,29.79,1008.8,,,,95.42
6/9/23 22:59,86,75,69.8,240,7,0,29.79,1008.8,,,,94.98
6/9/23 23:59,84,75,74.43,250,6,0,29.79,1008.8,,,,91.96
6/10/23 0:59,83,74,74.33,250,6,0,29.81,1009.4,,,,89.37
6/10/23 1:59,83,74,74.33,,5,0,29.82,1009.6,,,,89.37
6/10/23 2:59,82,74,76.53,,5,0,29.83,1010,,,,87.93
6/10/23 3:59,82,74,76.53,250,5,0,29.83,1010.2,,,,87.93
6/10/23 4:59,82,74,76.53,,5,0,29.83,1010,,,,87.93
6/10/23 5:59,81,74,79.06,270,4,0,29.82,1009.7,,,,86.25
6/10/23 6:59,80,74,81.42,,3,0,29.81,1009.3,,,,84.64
6/10/23 7:59,81,74,79.06,,4,0,29.81,1009.4,,,,86.25
6/10/23 8:59,80,74,81.42,270,3,0,29.8,1009.1,,,,84.64
6/10/23 9:59,80,74,81.42,270,4,0,29.79,1008.9,,,,84.64
6/10/23 10:59,80,75,84.47,270,5,0,29.82,1009.6,,,,85.09
6/10/23 11:59,81,75,82.03,280,5,0,29.82,1009.9,,,,86.83
6/10/23 12:59,82,76,81.82,270,3,0,29.84,1010.4,,,,89.26
6/10/23 13:59,82,75,79.4,260,4,0,29.84,1010.6,,,,88.64
6/10/23 14:59,83,75,77.12,0,0,0,29.85,1010.8,,,,90.18
6/10/23 15:59,84,75,74.43,270,3,0,29.85,1010.9,,,,91.96
6/10/23 16:59,85,76,74.51,,4,0,29.86,1011.2,,,,94.22
6/10/23 17:59,85,75,72.3,,4,0,29.86,1011.1,,,,93.35
6/10/23 18:59,86,75,69.8,,5,0,29.85,1010.7,,,,94.98
6/10/23 19:59,86,74,67.27,,5,0,29.83,1010.2,,,,93.91
6/10/23 20:59,85,74,69.69,,6,0,29.83,1010,,,,92.36
6/10/23 21:59,85,73,67.61,240,7,0,29.82,1009.8,16,,,91.6
6/10/23 22:59,84,74,71.73,,5,0,29.81,1009.4,,,,91.04
6/10/23 23:59,83,74,74.33,270,6,0,29.82,1009.7,,,,89.37
6/11/23 0:59,82,72,71.78,260,4,0,29.83,1009.9,,,,86.83
6/11/23 1:59,82,72,71.78,,4,0,29.82,1009.7,,,,86.83
6/11/23 2:59,82,73,74.24,260,6,0,29.86,1011.2,,,,87.39
6/11/23 3:59,80,72,76.36,,3,0,29.83,1010.1,,,,83.94
6/11/23 4:59,81,73,76.7,,4,0,29.86,1011,,,,85.81
6/11/23 5:59,82,73,74.24,270,8,0,29.87,1011.4,,,,87.39
6/11/23 6:59,81,74,79.06,260,7,0,29.84,1010.3,,,,86.25
6/11/23 7:59,81,74,79.06,220,7,0,29.8,1009,,,,86.25
6/11/23 8:59,81,73,76.7,0,0,0,29.77,1007.9,,,,85.81
6/11/23 9:59,80,73,78.99,,3,0,29.78,1008.2,,,,84.3
6/11/23 10:59,80,72,76.36,,3,0,29.78,1008.4,,,,83.94
6/11/23 11:59,81,73,76.7,,4,0,29.82,1009.6,,,,85.81
6/11/23 12:59,82,73,74.24,,4,0,29.84,1010.4,,,,87.39
6/11/23 13:59,84,74,71.73,,5,0,29.86,1011,,,,91.04
6/11/23 14:59,85,74,69.69,,3,0,29.88,1011.6,,,,92.36
6/11/23 15:59,85,73,67.61,220,8,0,29.89,1011.9,,,,91.6
6/11/23 16:59,85,74,69.69,240,7,0,29.89,1012.2,,,,92.36
6/11/23 17:59,85,74,69.69,240,8,0,29.89,1012.2,,,,92.36
6/11/23 18:59,85,74,69.69,,6,0,29.88,1011.6,,,,92.36
6/11/23 19:59,86,74,67.27,240,8,0,29.87,1011.3,17,,,93.91
6/11/23 20:59,85,75,72.3,240,8,0,29.85,1010.7,14,,,93.35
6/11/23 21:59,86,74,67.27,240,7,0,29.84,1010.4,,,,93.91
6/11/23 22:59,85,74,69.69,250,8,0,29.82,1009.7,16,,,92.36
6/11/23 23:59,84,74,71.73,,4,0,29.82,1009.7,,,,91.04
6/12/23 0:59,83,74,74.33,270,5,0,29.83,1010,,,,89.37
6/12/23 1:59,82,75,79.4,250,4,0,29.82,1009.8,,,,88.64
6/12/23 2:59,82,74,76.53,,,0,29.83,1010.2,,,,87.93
6/12/23 3:59,82,74,76.53,,5,0,29.85,1010.6,,,,87.93
6/12/23 4:59,82,74,76.53,220,6,0,29.85,1010.6,,,,87.93
6/12/23 5:59,82,74,76.53,,5,0,29.85,1010.6,,,,87.93
6/12/23 6:59,81,75,82.03,230,5,0,29.86,1011.1,,,,86.83
6/12/23 7:59,81,74,79.06,220,6,0,29.84,1010.6,,,,86.25
6/12/23 8:59,81,75,82.03,,,0,29.83,1009.9,,,,86.83
6/12/23 9:59,81,75,82.03,,5,0,29.83,1010.2,,,,86.83
6/12/23 10:59,81,75,82.03,230,4,0,29.86,1011.1,,,,86.83
6/12/23 11:59,81,75,82.03,220,5,0,29.87,1011.5,,,,86.83
6/12/23 12:59,82,75,79.4,,5,0,29.87,1011.6,,,,88.64
6/12/23 13:59,82,75,79.4,220,7,0,29.89,1012.2,14,,,88.64
6/12/23 14:59,83,75,77.12,,6,0,29.89,1012.2,,,,90.18
6/12/23 15:59,84,75,74.43,250,8,0,29.89,1012.1,,,,91.96
6/12/23 16:59,85,76,74.51,240,7,0,29.89,1012.3,,,,94.22
6/12/23 17:59,85,76,74.51,240,6,0,29.89,1012,,,,94.22
6/12/23 18:59,85,75,72.3,220,7,0,29.88,1011.6,15,,,93.35
6/12/23 19:59,86,76,71.93,220,6,0,29.88,1011.8,,,,95.92
6/12/23 20:59,85,75,72.3,220,7,0,29.86,1010.9,,,,93.35
6/12/23 21:59,85,76,74.51,,,0,29.86,1011,,,,94.22
6/12/23 22:59,84,75,74.43,,5,0,29.83,1010.1,,,,91.96
6/12/23 23:59,83,75,77.12,240,5,0,29.85,1010.9,,,,90.18
6/13/23 0:59,82,74,76.53,0,0,0,29.85,1010.9,,,,87.93
6/13/23 1:59,82,75,79.4,,3,0,29.86,1011.2,,,,88.64
6/13/23 2:59,81,74,79.06,,3,0,29.88,1011.7,,,,86.25
6/13/23 3:59,81,74,79.06,,3,0,29.89,1012.1,,,,86.25
6/13/23 4:59,81,75,82.03,0,0,0,29.89,1012.1,,,,86.83
6/13/23 5:59,81,75,82.03,,3,0,29.89,1012.2,,,,86.83
6/13/23 6:59,81,75,82.03,0,0,0,29.86,1011.3,,,,86.83
6/13/23 7:59,80,76,87.05,0,0,0,29.84,1010.3,,,,85.75
6/13/23 8:59,80,74,81.42,0,0,0,29.86,1010.9,,,,84.64
6/13/23 9:59,80,74,81.42,,,0,29.87,1011.5,,,,84.64
6/13/23 10:59,80,74,81.42,0,0,0,29.88,1011.7,,,,84.64
6/13/23 11:59,80,74,81.42,,,0,29.89,1012,,,,84.64
6/13/23 12:59,82,74,76.53,,,0,29.89,1012.1,,,,87.93
6/13/23 13:59,83,75,77.12,,,0,29.89,1012.2,,,,90.18
6/13/23 14:59,84,75,74.43,,6,0,29.9,1012.6,,,,91.96
6/13/23 15:59,85,76,74.51,,5,0,29.9,1012.3,,,,94.22
6/13/23 16:59,85,76,74.51,,6,0,29.91,1012.8,,,,94.22
6/13/23 17:59,86,77,74.61,,5,0,29.92,1013.2,,,,97.15
6/13/23 18:59,86,76,71.93,240,5,0,29.91,1012.9,,,,95.92
6/13/23 19:59,85,76,74.51,230,4,0,29.91,1012.7,,,,94.22
6/13/23 20:59,86,76,71.93,,5,0,29.88,1011.6,,,,95.92
6/13/23 21:59,87,77,72.03,,3,0,29.85,1010.9,,,,98.87
6/13/23 22:59,85,77,77.28,,3,0,29.85,1010.6,,,,95.36
6/13/23 23:59,84,77,79.55,,3,0,29.84,1010.5,,,,93.81
6/14/23 0:59,83,77,82.43,,3,0,29.84,1010.3,,,,91.81
6/14/23 1:59,82,77,84.87,,4,0,29.84,1010.4,,,,90.06
6/14/23 2:59,82,76,81.82,,3,0,29.83,1010.2,,,,89.26
6/14/23 3:59,82,77,84.87,,,0,29.82,1009.8,,,,90.06
6/14/23 4:59,82,77,84.87,,3,0,29.8,1008.9,,,,90.06
6/14/23 5:59,83,78,85.48,160,5,0,29.78,1008.5,,,,92.84
6/14/23 6:59,83,78,85.48,,3,0,29.78,1008.3,,,,92.84
6/14/23 7:59,83,78,85.48,,5,0,29.78,1008.5,,,,92.84
6/14/23 8:59,83,78,85.48,,3,0,29.78,1008.5,,,,92.84
6/14/23 9:59,83,78,85.48,,,0,29.8,1009.2,,,,92.84
6/14/23 10:59,83,78,85.48,210,7,0,29.83,1010.1,16,,,92.84
6/14/23 11:59,83,78,85.48,210,6,0,29.84,1010.3,,,,92.84
6/14/23 12:59,84,77,79.55,,5,0,29.84,1010.3,,,,93.81
6/14/23 13:59,85,78,80.14,,,0,29.85,1010.6,,,,96.59
6/14/23 14:59,85,78,80.14,,6,0,29.84,1010.5,,,,96.59
6/14/23 15:59,86,79,79.7,210,7,0,29.85,1010.7,17,,,99.65
6/14/23 16:59,86,79,79.7,200,7,0,29.84,1010.4,,,,99.65
6/14/23 17:59,86,78,77.37,210,8,0,29.82,1009.9,18,,,98.48
6/14/23 18:59,87,79,76.95,210,7,0,29.81,1009.4,,,,101.52
6/14/23 19:59,87,78,74.7,,6,0,29.79,1008.9,19,,,100.28
6/14/23 20:59,86,78,77.37,210,7,0,29.78,1008.3,20,,,98.48
6/14/23 21:59,85,78,80.14,220,7,0,29.76,1007.6,17,,,96.59
6/14/23 22:59,85,77,77.28,,6,0,29.74,1007.1,,,,95.36
6/14/23 23:59,84,78,82.5,220,9,0,29.75,1007.3,16,,,94.94
6/15/23 0:59,83,77,82.43,,6,0,29.76,1007.6,16,,,91.81
6/15/23 1:59,83,78,85.48,210,7,0,29.77,1008.1,,,,92.84
6/15/23 2:59,83,78,85.48,,4,0,29.78,1008.3,,,,92.84
6/15/23 3:59,83,78,85.48,,5,0,29.78,1008.3,,,,92.84
6/15/23 4:59,83,78,85.48,,5,0,29.77,1008.2,,,,92.84
6/15/23 5:59,83,78,85.48,,6,0,29.77,1008.2,,,,92.84
6/15/23 6:59,83,79,88.05,,,0,29.76,1007.9,,,,93.93
6/15/23 7:59,83,78,85.48,,,0,29.76,1007.7,,,,92.84
6/15/23 8:59,83,78,85.48,,6,0,29.76,1007.8,17,,,92.84
6/15/23 9:59,83,78,85.48,210,7,0,29.77,1008.2,18,,,92.84
6/15/23 10:59,83,78,85.48,,6,0,29.78,1008.5,,,,92.84
6/15/23 11:59,84,79,84.98,,6,0,29.8,1009.1,,,,95.93
6/15/23 12:59,84,79,84.98,220,8,0,29.82,1009.7,16,,,95.93
