"sampleNo","DateTime","raw_EC","temp","adjusted_SpC","transect","plot","tidal"
3298,2023-04-12 19:18:00,1189.8,17.44,1429.3,"Young","3","intertidal"
3299,2023-04-12 19:33:00,1189.3,17.44,1428.7,"Young","3","intertidal"
3300,2023-04-12 19:48:00,1189.8,17.44,1429.3,"Young","3","intertidal"
3301,2023-04-12 20:03:00,1189.8,17.44,1429.3,"Young","3","intertidal"
3302,2023-04-12 20:18:00,1189.3,17.44,1428.7,"Young","3","intertidal"
3303,2023-04-12 20:33:00,1189.3,17.44,1428.7,"Young","3","intertidal"
3304,2023-04-12 20:48:00,1189.8,17.45,1428.9,"Young","3","intertidal"
3305,2023-04-12 21:03:00,1189.3,17.44,1428.7,"Young","3","intertidal"
3306,2023-04-12 21:18:00,1189.8,17.44,1429.3,"Young","3","intertidal"
3307,2023-04-12 21:33:00,1189.8,17.44,1429.3,"Young","3","intertidal"
3308,2023-04-12 21:48:00,1189.3,17.45,1428.3,"Young","3","intertidal"
3309,2023-04-12 22:03:00,1189.3,17.44,1428.7,"Young","3","intertidal"
3310,2023-04-12 22:18:00,1188.1,17.41,1428.2,"Young","3","intertidal"
3311,2023-04-12 22:33:00,1186,17.4,1426.1,"Young","3","intertidal"
3312,2023-04-12 22:48:00,1184.3,17.39,1424.3,"Young","3","intertidal"
3313,2023-04-12 23:03:00,1183,17.39,1422.8,"Young","3","intertidal"
3314,2023-04-12 23:18:00,1181.3,17.36,1421.7,"Young","3","intertidal"
3315,2023-04-12 23:33:00,1180.5,17.36,1420.8,"Young","3","intertidal"
3316,2023-04-12 23:48:00,1179.6,17.36,1419.7,"Young","3","intertidal"
3317,2023-04-13 00:03:00,1178.8,17.34,1419.4,"Young","3","intertidal"
3318,2023-04-13 00:18:00,1177.5,17.34,1417.8,"Young","3","intertidal"
3319,2023-04-13 00:33:00,1176.7,17.34,1416.9,"Young","3","intertidal"
3320,2023-04-13 00:48:00,1175.4,17.32,1416,"Young","3","intertidal"
3321,2023-04-13 01:03:00,1175,17.31,1415.8,"Young","3","intertidal"
3322,2023-04-13 01:18:00,1172.9,17.3,1413.6,"Young","3","intertidal"
3323,2023-04-13 01:33:00,1170.4,17.27,1411.6,"Young","3","intertidal"
3324,2023-04-13 01:48:00,1167,17.27,1407.5,"Young","3","intertidal"
3325,2023-04-13 02:03:00,1158.2,17.16,1400.6,"Young","3","intertidal"
3326,2023-04-13 02:18:00,1130.4,16.92,1374.8,"Young","3","intertidal"
3327,2023-04-13 02:33:00,1102.1,16.72,1346.8,"Young","3","intertidal"
3328,2023-04-13 02:48:00,1088.1,16.75,1328.7,"Young","3","intertidal"
3329,2023-04-13 03:03:00,1084.8,16.63,1328.5,"Young","3","intertidal"
3330,2023-04-13 03:18:00,1084.8,16.64,1328.2,"Young","3","intertidal"
3331,2023-04-13 03:33:00,1085.2,16.63,1329,"Young","3","intertidal"
3332,2023-04-13 03:48:00,1085.2,16.64,1328.7,"Young","3","intertidal"
3333,2023-04-13 04:03:00,1085.2,16.64,1328.7,"Young","3","intertidal"
3334,2023-04-13 04:18:00,1086,16.68,1328.4,"Young","3","intertidal"
3335,2023-04-13 04:33:00,1085.6,16.66,1328.5,"Young","3","intertidal"
3336,2023-04-13 04:48:00,1086.9,16.7,1328.9,"Young","3","intertidal"
3337,2023-04-13 05:03:00,1086.9,16.71,1328.5,"Young","3","intertidal"
3338,2023-04-13 05:18:00,1088.1,16.76,1328.4,"Young","3","intertidal"
3339,2023-04-13 05:33:00,1088.1,16.77,1328.1,"Young","3","intertidal"
3340,2023-04-13 05:48:00,1089.3,16.81,1328.3,"Young","3","intertidal"
3341,2023-04-13 06:03:00,1090.1,16.83,1328.6,"Young","3","intertidal"
3342,2023-04-13 06:18:00,1091.3,16.88,1328.5,"Young","3","intertidal"
3343,2023-04-13 06:33:00,1092.6,16.92,1328.8,"Young","3","intertidal"
3344,2023-04-13 06:48:00,1092.9,16.96,1327.9,"Young","3","intertidal"
3345,2023-04-13 07:03:00,1093.3,17,1327.1,"Young","3","intertidal"
3346,2023-04-13 07:18:00,1095.4,17.03,1328.7,"Young","3","intertidal"
3347,2023-04-13 07:33:00,1096.6,17.08,1328.6,"Young","3","intertidal"
3348,2023-04-13 07:48:00,1097,17.12,1327.8,"Young","3","intertidal"
3349,2023-04-13 08:03:00,1097.8,17.15,1327.9,"Young","3","intertidal"
3350,2023-04-13 08:18:00,1098.6,17.17,1328.2,"Young","3","intertidal"
3351,2023-04-13 08:33:00,1099.9,17.18,1329.4,"Young","3","intertidal"
3352,2023-04-13 08:48:00,1100.3,17.21,1329,"Young","3","intertidal"
3353,2023-04-13 09:03:00,1101.5,17.23,1329.8,"Young","3","intertidal"
3354,2023-04-13 09:18:00,1112.9,17.31,1341,"Young","3","intertidal"
3355,2023-04-13 09:33:00,1123.9,17.36,1352.7,"Young","3","intertidal"
3356,2023-04-13 09:48:00,1137.9,17.37,1369.2,"Young","3","intertidal"
3357,2023-04-13 10:03:00,1149.4,17.39,1382.4,"Young","3","intertidal"
3358,2023-04-13 10:18:00,1157.9,17.39,1392.6,"Young","3","intertidal"
3359,2023-04-13 10:33:00,1164.7,17.4,1400.4,"Young","3","intertidal"
3360,2023-04-13 10:48:00,1171.1,17.4,1408.1,"Young","3","intertidal"
3361,2023-04-13 11:03:00,1174.9,17.4,1412.7,"Young","3","intertidal"
3362,2023-04-13 11:18:00,1177.5,17.4,1415.8,"Young","3","intertidal"
3363,2023-04-13 11:33:00,1177.5,17.4,1415.8,"Young","3","intertidal"
3364,2023-04-13 11:48:00,1177,17.4,1415.2,"Young","3","intertidal"
3365,2023-04-13 12:03:00,1176.2,17.4,1414.3,"Young","3","intertidal"
3366,2023-04-13 12:18:00,1175.8,17.4,1413.8,"Young","3","intertidal"
3367,2023-04-13 12:33:00,1175.3,17.4,1413.2,"Young","3","intertidal"
3368,2023-04-13 12:48:00,1176.2,17.4,1414.3,"Young","3","intertidal"
3369,2023-04-13 13:03:00,1176.6,17.4,1414.8,"Young","3","intertidal"
3370,2023-04-13 13:18:00,1177.5,17.39,1416.2,"Young","3","intertidal"
3371,2023-04-13 13:33:00,1177.5,17.39,1416.2,"Young","3","intertidal"
3372,2023-04-13 13:48:00,1177,17.39,1415.6,"Young","3","intertidal"
3373,2023-04-13 14:03:00,1177,17.39,1415.6,"Young","3","intertidal"
3374,2023-04-13 14:18:00,1177,17.39,1415.6,"Young","3","intertidal"
3375,2023-04-13 14:33:00,1176.2,17.37,1415.3,"Young","3","intertidal"
3376,2023-04-13 14:48:00,1174.9,17.37,1413.7,"Young","3","intertidal"
3377,2023-04-13 15:03:00,1174.9,17.37,1413.7,"Young","3","intertidal"
3378,2023-04-13 15:18:00,1175.4,17.37,1414.3,"Young","3","intertidal"
3379,2023-04-13 15:33:00,1175.8,17.37,1414.8,"Young","3","intertidal"
3380,2023-04-13 15:48:00,1175.8,17.39,1414.1,"Young","3","intertidal"
3381,2023-04-13 16:03:00,1176.2,17.37,1415.3,"Young","3","intertidal"
3382,2023-04-13 16:18:00,1176.2,17.37,1415.3,"Young","3","intertidal"
3383,2023-04-13 16:33:00,1176.2,17.37,1415.3,"Young","3","intertidal"
3384,2023-04-13 16:48:00,1176.2,17.39,1414.6,"Young","3","intertidal"
3385,2023-04-13 17:03:00,1176.2,17.37,1415.3,"Young","3","intertidal"
3386,2023-04-13 17:18:00,1175.3,17.39,1413.5,"Young","3","intertidal"
3387,2023-04-13 17:33:00,1175.8,17.37,1414.8,"Young","3","intertidal"
3388,2023-04-13 17:48:00,1175.4,17.37,1414.3,"Young","3","intertidal"
3389,2023-04-13 18:03:00,1175.8,17.39,1414.1,"Young","3","intertidal"
3390,2023-04-13 18:18:00,1175.3,17.39,1413.5,"Young","3","intertidal"
3391,2023-04-13 18:33:00,1175.8,17.39,1414.1,"Young","3","intertidal"
3392,2023-04-13 18:48:00,1175.3,17.39,1413.5,"Young","3","intertidal"
3393,2023-04-13 19:03:00,1175.3,17.39,1413.5,"Young","3","intertidal"
3394,2023-04-13 19:18:00,1175.8,17.37,1414.8,"Young","3","intertidal"
3395,2023-04-13 19:33:00,1175.3,17.39,1413.5,"Young","3","intertidal"
3396,2023-04-13 19:48:00,1175.3,17.39,1413.5,"Young","3","intertidal"
3397,2023-04-13 20:03:00,1175.4,17.37,1414.3,"Young","3","intertidal"
3398,2023-04-13 20:18:00,1175.3,17.39,1413.5,"Young","3","intertidal"
3399,2023-04-13 20:33:00,1175.3,17.39,1413.5,"Young","3","intertidal"
3400,2023-04-13 20:48:00,1174.9,17.39,1413,"Young","3","intertidal"
3401,2023-04-13 21:03:00,1175.3,17.39,1413.5,"Young","3","intertidal"
3402,2023-04-13 21:18:00,1174.9,17.39,1413,"Young","3","intertidal"
3403,2023-04-13 21:33:00,1175.3,17.39,1413.5,"Young","3","intertidal"
3404,2023-04-13 21:48:00,1174.9,17.39,1413,"Young","3","intertidal"
3405,2023-04-13 22:03:00,1174.9,17.39,1413,"Young","3","intertidal"
3406,2023-04-13 22:18:00,1175.3,17.39,1413.5,"Young","3","intertidal"
3407,2023-04-13 22:33:00,1174.9,17.39,1413,"Young","3","intertidal"
3408,2023-04-13 22:48:00,1174.9,17.39,1413,"Young","3","intertidal"
3409,2023-04-13 23:03:00,1174.9,17.39,1413,"Young","3","intertidal"
3410,2023-04-13 23:18:00,1174.9,17.39,1413,"Young","3","intertidal"
3411,2023-04-13 23:33:00,1174.9,17.39,1413,"Young","3","intertidal"
3412,2023-04-13 23:48:00,1174.9,17.39,1413,"Young","3","intertidal"
3413,2023-04-14 00:03:00,1174.9,17.39,1413,"Young","3","intertidal"
3414,2023-04-14 00:18:00,1174.9,17.39,1413,"Young","3","intertidal"
3415,2023-04-14 00:33:00,1174.9,17.39,1413,"Young","3","intertidal"
3416,2023-04-14 00:48:00,1174.9,17.4,1412.7,"Young","3","intertidal"
3417,2023-04-14 01:03:00,1174.5,17.39,1412.6,"Young","3","intertidal"
3418,2023-04-14 01:18:00,1174.5,17.4,1412.2,"Young","3","intertidal"
3419,2023-04-14 01:33:00,1174.5,17.4,1412.2,"Young","3","intertidal"
3420,2023-04-14 01:48:00,1174.5,17.39,1412.6,"Young","3","intertidal"
3421,2023-04-14 02:03:00,1174.5,17.39,1412.6,"Young","3","intertidal"
3422,2023-04-14 02:18:00,1172.3,17.4,1409.6,"Young","3","intertidal"
3423,2023-04-14 02:33:00,1168.1,17.4,1404.5,"Young","3","intertidal"
3424,2023-04-14 02:48:00,1165.1,17.39,1401.3,"Young","3","intertidal"
3425,2023-04-14 03:03:00,1162.5,17.4,1397.8,"Young","3","intertidal"
3426,2023-04-14 03:18:00,1159.2,17.39,1394.2,"Young","3","intertidal"
3427,2023-04-14 03:33:00,1155.3,17.39,1389.5,"Young","3","intertidal"
3428,2023-04-14 03:48:00,1150.7,17.36,1384.9,"Young","3","intertidal"
3429,2023-04-14 04:03:00,1145.2,17.32,1379.6,"Young","3","intertidal"
3430,2023-04-14 04:18:00,1138.4,17.29,1372.4,"Young","3","intertidal"
3431,2023-04-14 04:33:00,1131.7,17.23,1366.3,"Young","3","intertidal"
3432,2023-04-14 04:48:00,1120.3,17.16,1354.7,"Young","3","intertidal"
3433,2023-04-14 05:03:00,1115.6,17.16,1349.1,"Young","3","intertidal"
3434,2023-04-14 05:18:00,1113.5,17.15,1346.8,"Young","3","intertidal"
3435,2023-04-14 05:33:00,1100.8,17.11,1332.8,"Young","3","intertidal"
3436,2023-04-14 05:48:00,1094.1,17.06,1326.2,"Young","3","intertidal"
3437,2023-04-14 06:03:00,1093.7,17.05,1326,"Young","3","intertidal"
3438,2023-04-14 06:18:00,1093.3,17.03,1326.2,"Young","3","intertidal"
3439,2023-04-14 06:33:00,1093.7,17.05,1326,"Young","3","intertidal"
3440,2023-04-14 06:48:00,1094.1,17.06,1326.2,"Young","3","intertidal"
3441,2023-04-14 07:03:00,1094.1,17.06,1326.2,"Young","3","intertidal"
3442,2023-04-14 07:18:00,1093.7,17.05,1326,"Young","3","intertidal"
3443,2023-04-14 07:33:00,1093.2,17.06,1325.1,"Young","3","intertidal"
3444,2023-04-14 07:48:00,1095.3,17.11,1326.1,"Young","3","intertidal"
3445,2023-04-14 08:03:00,1095.7,17.15,1325.3,"Young","3","intertidal"
3446,2023-04-14 08:18:00,1097.3,17.18,1326.3,"Young","3","intertidal"
3447,2023-04-14 08:33:00,1098.6,17.22,1326.6,"Young","3","intertidal"
3448,2023-04-14 08:48:00,1099.4,17.25,1326.6,"Young","3","intertidal"
3449,2023-04-14 09:03:00,1099.8,17.27,1326.5,"Young","3","intertidal"
3450,2023-04-14 09:18:00,1100.2,17.27,1327,"Young","3","intertidal"
3451,2023-04-14 09:33:00,1100.6,17.29,1326.8,"Young","3","intertidal"
3452,2023-04-14 09:48:00,1101,17.31,1326.7,"Young","3","intertidal"
3453,2023-04-14 10:03:00,1101.4,17.32,1326.8,"Young","3","intertidal"
3454,2023-04-14 10:18:00,1101.8,17.34,1326.7,"Young","3","intertidal"
3455,2023-04-14 10:33:00,1107.7,17.36,1333.2,"Young","3","intertidal"
3456,2023-04-14 10:48:00,1117.5,17.37,1344.6,"Young","3","intertidal"
3457,2023-04-14 11:03:00,1130.7,17.39,1359.9,"Young","3","intertidal"
3458,2023-04-14 11:18:00,1144.3,17.39,1376.2,"Young","3","intertidal"
3459,2023-04-14 11:33:00,1154.1,17.39,1388,"Young","3","intertidal"
3460,2023-04-14 11:48:00,1160.9,17.39,1396.2,"Young","3","intertidal"
3461,2023-04-14 12:03:00,1166,17.4,1402,"Young","3","intertidal"
3462,2023-04-14 12:18:00,1168.9,17.4,1405.5,"Young","3","intertidal"
3463,2023-04-14 12:33:00,1171.1,17.4,1408.1,"Young","3","intertidal"
3464,2023-04-14 12:48:00,1173.6,17.4,1411.1,"Young","3","intertidal"
3465,2023-04-14 13:03:00,1174.9,17.4,1412.7,"Young","3","intertidal"
3466,2023-04-14 13:18:00,1175.3,17.4,1413.2,"Young","3","intertidal"
3467,2023-04-14 13:33:00,1176.2,17.4,1414.3,"Young","3","intertidal"
3468,2023-04-14 13:48:00,1177,17.4,1415.2,"Young","3","intertidal"
3469,2023-04-14 14:03:00,1177,17.4,1415.2,"Young","3","intertidal"
3470,2023-04-14 14:18:00,1177.9,17.4,1416.3,"Young","3","intertidal"
3471,2023-04-14 14:33:00,1177.5,17.4,1415.8,"Young","3","intertidal"
3472,2023-04-14 14:48:00,1177.9,17.4,1416.3,"Young","3","intertidal"
3473,2023-04-14 15:03:00,1177,17.4,1415.2,"Young","3","intertidal"
3474,2023-04-14 15:18:00,1177,17.4,1415.2,"Young","3","intertidal"
3475,2023-04-14 15:33:00,1176.6,17.4,1414.8,"Young","3","intertidal"
3476,2023-04-14 15:48:00,1176.6,17.4,1414.8,"Young","3","intertidal"
3477,2023-04-14 16:03:00,1176.6,17.4,1414.8,"Young","3","intertidal"
3478,2023-04-14 16:18:00,1176.6,17.4,1414.8,"Young","3","intertidal"
3479,2023-04-14 16:33:00,1177,17.4,1415.2,"Young","3","intertidal"
3480,2023-04-14 16:48:00,1176.6,17.4,1414.8,"Young","3","intertidal"
3481,2023-04-14 17:03:00,1177,17.4,1415.2,"Young","3","intertidal"
3482,2023-04-14 17:18:00,1177,17.4,1415.2,"Young","3","intertidal"
3483,2023-04-14 17:33:00,1177,17.4,1415.2,"Young","3","intertidal"
3484,2023-04-14 17:48:00,1177,17.4,1415.2,"Young","3","intertidal"
3485,2023-04-14 18:03:00,1177,17.4,1415.2,"Young","3","intertidal"
3486,2023-04-14 18:18:00,1177.5,17.4,1415.8,"Young","3","intertidal"
3487,2023-04-14 18:33:00,1177.9,17.4,1416.3,"Young","3","intertidal"
3488,2023-04-14 18:48:00,1177.9,17.4,1416.3,"Young","3","intertidal"
3489,2023-04-14 19:03:00,1177.9,17.4,1416.3,"Young","3","intertidal"
3490,2023-04-14 19:18:00,1177.9,17.4,1416.3,"Young","3","intertidal"
3491,2023-04-14 19:33:00,1177.9,17.4,1416.3,"Young","3","intertidal"
3492,2023-04-14 19:48:00,1177.9,17.4,1416.3,"Young","3","intertidal"
3493,2023-04-14 20:03:00,1177.5,17.4,1415.8,"Young","3","intertidal"
3494,2023-04-14 20:18:00,1177.5,17.4,1415.8,"Young","3","intertidal"
3495,2023-04-14 20:33:00,1177,17.4,1415.2,"Young","3","intertidal"
3496,2023-04-14 20:48:00,1177.5,17.4,1415.8,"Young","3","intertidal"
3497,2023-04-14 21:03:00,1177,17.4,1415.2,"Young","3","intertidal"
3498,2023-04-14 21:18:00,1177,17.41,1414.9,"Young","3","intertidal"
3499,2023-04-14 21:33:00,1177,17.4,1415.2,"Young","3","intertidal"
3500,2023-04-14 21:48:00,1176.6,17.4,1414.8,"Young","3","intertidal"
3501,2023-04-14 22:03:00,1177,17.4,1415.2,"Young","3","intertidal"
3502,2023-04-14 22:18:00,1177,17.41,1414.9,"Young","3","intertidal"
3503,2023-04-14 22:33:00,1177,17.41,1414.9,"Young","3","intertidal"
3504,2023-04-14 22:48:00,1177,17.41,1414.9,"Young","3","intertidal"
3505,2023-04-14 23:03:00,1176.6,17.41,1414.4,"Young","3","intertidal"
3506,2023-04-14 23:18:00,1176.6,17.41,1414.4,"Young","3","intertidal"
3507,2023-04-14 23:33:00,1176.6,17.41,1414.4,"Young","3","intertidal"
3508,2023-04-14 23:48:00,1176.6,17.41,1414.4,"Young","3","intertidal"
3509,2023-04-15 00:03:00,1176.6,17.41,1414.4,"Young","3","intertidal"
3510,2023-04-15 00:18:00,1176.2,17.41,1413.9,"Young","3","intertidal"
3511,2023-04-15 00:33:00,1176.6,17.41,1414.4,"Young","3","intertidal"
3512,2023-04-15 00:48:00,1176.2,17.41,1413.9,"Young","3","intertidal"
3513,2023-04-15 01:03:00,1175.7,17.41,1413.3,"Young","3","intertidal"
3514,2023-04-15 01:18:00,1175.3,17.42,1412.5,"Young","3","intertidal"
3515,2023-04-15 01:33:00,1175.3,17.42,1412.5,"Young","3","intertidal"
3516,2023-04-15 01:48:00,1175.3,17.42,1412.5,"Young","3","intertidal"
3517,2023-04-15 02:03:00,1174.9,17.42,1412,"Young","3","intertidal"
3518,2023-04-15 02:18:00,1174.9,17.42,1412,"Young","3","intertidal"
3519,2023-04-15 02:33:00,1174.4,17.42,1411.4,"Young","3","intertidal"
3520,2023-04-15 02:48:00,1174,17.42,1411,"Young","3","intertidal"
3521,2023-04-15 03:03:00,1173.2,17.42,1410,"Young","3","intertidal"
3522,2023-04-15 03:18:00,1172.7,17.44,1408.7,"Young","3","intertidal"
3523,2023-04-15 03:33:00,1172.7,17.42,1409.4,"Young","3","intertidal"
3524,2023-04-15 03:48:00,1171.4,17.44,1407.2,"Young","3","intertidal"
3525,2023-04-15 04:03:00,1171,17.42,1407.4,"Young","3","intertidal"
3526,2023-04-15 04:18:00,1170.2,17.44,1405.7,"Young","3","intertidal"
3527,2023-04-15 04:33:00,1168.9,17.44,1404.2,"Young","3","intertidal"
3528,2023-04-15 04:48:00,1167.6,17.44,1402.6,"Young","3","intertidal"
3529,2023-04-15 05:03:00,1165.9,17.44,1400.6,"Young","3","intertidal"
3530,2023-04-15 05:18:00,1164.2,17.44,1398.5,"Young","3","intertidal"
3531,2023-04-15 05:33:00,1162.5,17.44,1396.5,"Young","3","intertidal"
3532,2023-04-15 05:48:00,1159.9,17.44,1393.4,"Young","3","intertidal"
3533,2023-04-15 06:03:00,1157,17.45,1389.5,"Young","3","intertidal"
3534,2023-04-15 06:18:00,1152.7,17.45,1384.4,"Young","3","intertidal"
3535,2023-04-15 06:33:00,1148,17.45,1378.7,"Young","3","intertidal"
3536,2023-04-15 06:48:00,1143.3,17.45,1373.1,"Young","3","intertidal"
3537,2023-04-15 07:03:00,1137.8,17.45,1366.5,"Young","3","intertidal"
3538,2023-04-15 07:18:00,1132.3,17.45,1359.9,"Young","3","intertidal"
3539,2023-04-15 07:33:00,1126.8,17.45,1353.3,"Young","3","intertidal"
3540,2023-04-15 07:48:00,1122.5,17.45,1348.1,"Young","3","intertidal"
3541,2023-04-15 08:03:00,1119.1,17.45,1344,"Young","3","intertidal"
3542,2023-04-15 08:18:00,1116.1,17.46,1340.1,"Young","3","intertidal"
3543,2023-04-15 08:33:00,1114,17.45,1337.9,"Young","3","intertidal"
3544,2023-04-15 08:48:00,1113.1,17.46,1336.5,"Young","3","intertidal"
3545,2023-04-15 09:03:00,1111.9,17.46,1335.1,"Young","3","intertidal"
3546,2023-04-15 09:18:00,1111,17.45,1334.3,"Young","3","intertidal"
3547,2023-04-15 09:33:00,1110.6,17.46,1333.5,"Young","3","intertidal"
3548,2023-04-15 09:48:00,1110.6,17.46,1333.5,"Young","3","intertidal"
3549,2023-04-15 10:03:00,1110.6,17.46,1333.5,"Young","3","intertidal"
3550,2023-04-15 10:18:00,1110.2,17.46,1333,"Young","3","intertidal"
3551,2023-04-15 10:33:00,1110.6,17.46,1333.5,"Young","3","intertidal"
3552,2023-04-15 10:48:00,1112.3,17.46,1335.5,"Young","3","intertidal"
3553,2023-04-15 11:03:00,1120.8,17.46,1345.7,"Young","3","intertidal"
3554,2023-04-15 11:18:00,1132.7,17.46,1360,"Young","3","intertidal"
3555,2023-04-15 11:33:00,1149.7,17.46,1380.4,"Young","3","intertidal"
3556,2023-04-15 11:48:00,1160.8,17.46,1393.8,"Young","3","intertidal"
3557,2023-04-15 12:03:00,1170.1,17.47,1404.6,"Young","3","intertidal"
3558,2023-04-15 12:18:00,1176.1,17.46,1412.1,"Young","3","intertidal"
3559,2023-04-15 12:33:00,1179.1,17.47,1415.4,"Young","3","intertidal"
3560,2023-04-15 12:48:00,1181.6,17.46,1418.7,"Young","3","intertidal"
3561,2023-04-15 13:03:00,1182.9,17.46,1420.3,"Young","3","intertidal"
3562,2023-04-15 13:18:00,1183.8,17.47,1421.1,"Young","3","intertidal"
3563,2023-04-15 13:33:00,1183.8,17.46,1421.4,"Young","3","intertidal"
3564,2023-04-15 13:48:00,1183.3,17.47,1420.5,"Young","3","intertidal"
3565,2023-04-15 14:03:00,1182.5,17.47,1419.5,"Young","3","intertidal"
3566,2023-04-15 14:18:00,1182.5,17.47,1419.5,"Young","3","intertidal"
3567,2023-04-15 14:33:00,1182.5,17.47,1419.5,"Young","3","intertidal"
3568,2023-04-15 14:48:00,1182.5,17.47,1419.5,"Young","3","intertidal"
3569,2023-04-15 15:03:00,1182.5,17.47,1419.5,"Young","3","intertidal"
3570,2023-04-15 15:18:00,1182.9,17.47,1420,"Young","3","intertidal"
3571,2023-04-15 15:33:00,1182.9,17.47,1420,"Young","3","intertidal"
3572,2023-04-15 15:48:00,1183.3,17.47,1420.5,"Young","3","intertidal"
3573,2023-04-15 16:03:00,1182.9,17.47,1420,"Young","3","intertidal"
3574,2023-04-15 16:18:00,1182.9,17.47,1420,"Young","3","intertidal"
3575,2023-04-15 16:33:00,1182.5,17.49,1418.8,"Young","3","intertidal"
3576,2023-04-15 16:48:00,1182.5,17.49,1418.8,"Young","3","intertidal"
3577,2023-04-15 17:03:00,1182,17.49,1418.2,"Young","3","intertidal"
3578,2023-04-15 17:18:00,1181.6,17.49,1417.7,"Young","3","intertidal"
3579,2023-04-15 17:33:00,1181.6,17.49,1417.7,"Young","3","intertidal"
3580,2023-04-15 17:48:00,1180.8,17.49,1416.8,"Young","3","intertidal"
3581,2023-04-15 18:03:00,1180.8,17.49,1416.8,"Young","3","intertidal"
3582,2023-04-15 18:18:00,1180.3,17.49,1416.2,"Young","3","intertidal"
3583,2023-04-15 18:33:00,1180.7,17.5,1416.3,"Young","3","intertidal"
3584,2023-04-15 18:48:00,1180.8,17.49,1416.8,"Young","3","intertidal"
3585,2023-04-15 19:03:00,1181.2,17.49,1417.3,"Young","3","intertidal"
3586,2023-04-15 19:18:00,1180.8,17.49,1416.8,"Young","3","intertidal"
3587,2023-04-15 19:33:00,1180.8,17.49,1416.8,"Young","3","intertidal"
3588,2023-04-15 19:48:00,1180.3,17.49,1416.2,"Young","3","intertidal"
3589,2023-04-15 20:03:00,1180.3,17.5,1415.8,"Young","3","intertidal"
3590,2023-04-15 20:18:00,1180.3,17.5,1415.8,"Young","3","intertidal"
3591,2023-04-15 20:33:00,1180.3,17.5,1415.8,"Young","3","intertidal"
3592,2023-04-15 20:48:00,1180.3,17.5,1415.8,"Young","3","intertidal"
3593,2023-04-15 21:03:00,1180.3,17.5,1415.8,"Young","3","intertidal"
3594,2023-04-15 21:18:00,1180.3,17.5,1415.8,"Young","3","intertidal"
3595,2023-04-15 21:33:00,1179.9,17.5,1415.4,"Young","3","intertidal"
3596,2023-04-15 21:48:00,1180.3,17.5,1415.8,"Young","3","intertidal"
3597,2023-04-15 22:03:00,1180.3,17.5,1415.8,"Young","3","intertidal"
3598,2023-04-15 22:18:00,1180.3,17.5,1415.8,"Young","3","intertidal"
3599,2023-04-15 22:33:00,1179.9,17.5,1415.4,"Young","3","intertidal"
3600,2023-04-15 22:48:00,1180.3,17.5,1415.8,"Young","3","intertidal"
3601,2023-04-15 23:03:00,1179.9,17.5,1415.4,"Young","3","intertidal"
3602,2023-04-15 23:18:00,1179.9,17.5,1415.4,"Young","3","intertidal"
3603,2023-04-15 23:33:00,1179.9,17.51,1415,"Young","3","intertidal"
3604,2023-04-15 23:48:00,1179.5,17.5,1414.9,"Young","3","intertidal"
3605,2023-04-16 00:03:00,1179,17.51,1414,"Young","3","intertidal"
3606,2023-04-16 00:18:00,1179.5,17.5,1414.9,"Young","3","intertidal"
3607,2023-04-16 00:33:00,1179.9,17.5,1415.4,"Young","3","intertidal"
3608,2023-04-16 00:48:00,1180.3,17.51,1415.5,"Young","3","intertidal"
3609,2023-04-16 01:03:00,1181.1,17.51,1416.5,"Young","3","intertidal"
3610,2023-04-16 01:18:00,1181.6,17.51,1417.1,"Young","3","intertidal"
3611,2023-04-16 01:33:00,1182,17.51,1417.6,"Young","3","intertidal"
3612,2023-04-16 01:48:00,1182,17.51,1417.6,"Young","3","intertidal"
3613,2023-04-16 02:03:00,1183.3,17.51,1419.1,"Young","3","intertidal"
3614,2023-04-16 02:18:00,1182.9,17.51,1418.6,"Young","3","intertidal"
3615,2023-04-16 02:33:00,1182.4,17.52,1417.7,"Young","3","intertidal"
3616,2023-04-16 02:48:00,1182.9,17.51,1418.6,"Young","3","intertidal"
3617,2023-04-16 03:03:00,1182.8,17.52,1418.2,"Young","3","intertidal"
3618,2023-04-16 03:18:00,1182,17.52,1417.2,"Young","3","intertidal"
3619,2023-04-16 03:33:00,1182.4,17.52,1417.7,"Young","3","intertidal"
3620,2023-04-16 03:48:00,1181.6,17.52,1416.7,"Young","3","intertidal"
3621,2023-04-16 04:03:00,1181.6,17.52,1416.7,"Young","3","intertidal"
3622,2023-04-16 04:18:00,1181.6,17.52,1416.7,"Young","3","intertidal"
3623,2023-04-16 04:33:00,1181.6,17.52,1416.7,"Young","3","intertidal"
3624,2023-04-16 04:48:00,1181.5,17.54,1415.9,"Young","3","intertidal"
3625,2023-04-16 05:03:00,1180.3,17.54,1414.5,"Young","3","intertidal"
3626,2023-04-16 05:18:00,1179,17.54,1413,"Young","3","intertidal"
3627,2023-04-16 05:33:00,1178.1,17.54,1411.9,"Young","3","intertidal"
3628,2023-04-16 05:48:00,1177.7,17.54,1411.4,"Young","3","intertidal"
3629,2023-04-16 06:03:00,1177.7,17.55,1411.1,"Young","3","intertidal"
3630,2023-04-16 06:18:00,1177.3,17.54,1410.9,"Young","3","intertidal"
3631,2023-04-16 06:33:00,1177.3,17.55,1410.6,"Young","3","intertidal"
3632,2023-04-16 06:48:00,1174.7,17.55,1407.5,"Young","3","intertidal"
3633,2023-04-16 07:03:00,1167.9,17.54,1399.6,"Young","3","intertidal"
